SAGE	sage	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
précision	précision	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
gestes	geste	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
mirent	mettre	VERB	O	O	O
en	en	ADP	O	O	O
jeu	jeu	NOUN	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
petits	petit	ADJ	O	O	O
tubes	tube	NOUN	O	O	O
latéraux	latéral	ADJ	O	O	O
du	de	ADP	O	O	O
côté	côté	NOUN	O	O	O
où	où	PRON	O	O	O
l'	le	DET	O	O	O
appareil	appareil	NOUN	O	O	O
s'	se	PRON	O	O	O
inclinait	incliner	VERB	O	O	O
,	,	PUNCT	O	O	O
afin	afin	ADV	O	O	O
de	de	ADP	O	O	O
ralentir	ralentir	VERB	O	O	O
sa	son	DET	O	O	O
chute	chute	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l'	le	PRON	O	O	O
amortir	amortir	VERB	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
sembla	sembler	VERB	O	O	O
flotter	flotter	VERB	O	O	O
à	à	ADP	O	O	O
demi	demi	NOUN	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
espace	espace	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
pivota	pivoter	VERB	O	O	O
sur	sur	ADP	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
et	et	CCONJ	O	O	O
pencha	pencher	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
autre	autre	ADJ	O	O	O
direction	direction	NOUN	O	O	O
.	.	PUNCT	O	O	O

Aussitôt	aussitôt	ADV	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
mécaniciens	mécanicien	NOUN	O	O	O
de	de	ADP	O	O	O
réagir	réagir	VERB	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
nouveau	nouveau	ADJ	O	O	O
sens	sens	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
lutte	lutte	NOUN	O	O	O
contre	contre	ADP	O	O	O
la	le	DET	O	O	O
pesanteur	pesanteur	NOUN	O	O	O
dura	durer	VERB	O	O	O
vingt	vingt	NUM	O	O	O
secondes	seconde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
se	se	PRON	O	O	O
coucha	coucher	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
fait	faire	AUX	O	O	O
intervenir	intervenir	VERB	O	O	O
les	le	DET	O	O	O
moteurs	moteur	NOUN	O	O	O
pour	pour	ADP	O	O	O
retarder	retarder	VERB	O	O	O
la	le	DET	O	O	O
chute	chute	NOUN	O	O	O
,	,	PUNCT	O	O	O
celle	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
se	se	PRON	O	O	O
serait	être	AUX	O	O	O
produite	produire	VERB	O	O	O
en	en	ADP	O	O	O
dix	dix	NUM	O	O	O
à	à	ADP	O	O	O
douze	douze	NUM	O	O	O
secondes	seconde	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
l'	le	DET	O	O	O
extrémité	extrémité	NOUN	O	O	O
supérieure	supérieur	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
nef	nef	NOUN	O	O	O
aurait	avoir	AUX	O	O	O
pris	prendre	VERB	O	O	O
contact	contact	NOUN	O	O	O
avec	avec	ADP	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
de	de	ADP	O	O	O
16	16	NUM	O	O	O
à	à	ADP	O	O	O
20	20	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
seconde	second	ADJ	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
eût	avoir	AUX	O	O	O
été	être	AUX	O	O	O
largement	largement	ADV	O	O	O
suffisant	suffisant	ADJ	O	O	O
pour	pour	ADP	O	O	O
causer	causer	VERB	O	O	O
une	un	DET	O	O	O
catastrophe	catastrophe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
au	au	ADP	O	O	O
contact	contact	NOUN	O	O	O
ne	ne	ADV	O	O	O
dépassa	dépasser	VERB	O	O	O
pas	pas	ADV	O	O	O
2	2	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
seconde	second	ADJ	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
représentait	représenter	VERB	O	O	O
toutefois	toutefois	ADV	O	O	O
encore	encore	ADV	O	O	O
un	un	DET	O	O	O
rude	rude	ADJ	O	O	O
choc	choc	NOUN	O	O	O
,	,	PUNCT	O	O	O
étant	être	VERB	O	O	O
donné	donner	VERB	O	O	O
la	le	DET	O	O	O
masse	masse	NOUN	O	O	O
considérable	considérable	ADJ	O	O	O
du	de	ADP	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
celui	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
était	être	AUX	O	O	O
solidement	solidement	ADV	O	O	O
construit	construire	VERB	O	O	O
:	:	PUNCT	O	O	O
son	son	DET	O	O	O
enveloppe	enveloppe	NOUN	O	O	O
et	et	CCONJ	O	O	O
tous	tout	ADJ	O	O	O
ses	son	DET	O	O	O
organes	organe	NOUN	O	O	O
résistèrent	résister	VERB	O	O	O
.	.	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
aux	aux	DET	O	O	O
passagers	passager	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
dépit	dépit	NOUN	O	O	O
des	de	ADP	O	O	O
précautions	précaution	NOUN	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
avaient	avoir	AUX	O	O	O
prises	prendre	VERB	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
furent	être	AUX	O	O	O
fortement	fortement	ADV	O	O	O
bousculés	bousculer	VERB	O	O	O
et	et	CCONJ	O	O	O
précipités	précipiter	VERB	O	O	O
les	le	DET	O	O	O
uns	un	PRON	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
reste	reste	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
n'	ne	ADV	O	O	O
étaient	être	VERB	O	O	O
pas	pas	ADV	O	O	O
au	au	ADP	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
épreuves	épreuve	NOUN	O	O	O
.	.	PUNCT	O	O	O

Scherrebek	scherrebek	PROPN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
réussi	réussir	VERB	O	O	O
à	à	ADP	O	O	O
atterrir	atterrir	VERB	O	O	O
juste	juste	ADV	O	O	O
au	au	ADP	O	O	O
point	point	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
fixé	fixer	VERB	O	O	O
,	,	PUNCT	O	O	O
entre	entrer	ADP	O	O	O
le	le	DET	O	O	O
cirque	cirque	NOUN	O	O	O
Platon	platon	PROPN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
petit	petit	ADJ	O	O	O
groupe	groupe	NOUN	O	O	O
des	de	ADP	O	O	O
monts	mont	NOUN	O	O	O
Ténériffe	ténériffe	PROPN	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
les	le	DET	O	O	O
dernières	dernier	ADJ	O	O	O
secondes	seconde	NOUN	O	O	O
de	de	ADP	O	O	O
chute	chute	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
trouvé	trouver	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
déporté	déporter	VERB	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
nord	nord	NOUN	O	O	O
-	-	NOUN	O	O	O
ouest	ouest	NOUN	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
acquise	acquérir	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
venu	venir	VERB	O	O	O
s'	se	PRON	O	O	O
abattre	abattre	VERB	O	O	O
non	non	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
plaine	plaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
derniers	dernier	ADJ	O	O	O
contreforts	contrefort	NOUN	O	O	O
du	de	ADP	O	O	O
versant	versant	NOUN	O	O	O
sud	sud	ADJ	O	O	O
de	de	ADP	O	O	O
Platon	platon	PROPN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
était	être	AUX	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
couché	coucher	VERB	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
bascula	basculer	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
côté	côté	NOUN	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
passagers	passager	NOUN	O	O	O
laissaient	laisser	VERB	O	O	O
échapper	échapper	VERB	O	O	O
un	un	DET	O	O	O
cri	cri	NOUN	O	O	O
d'	de	ADP	O	O	O
angoisse	angoisse	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
mit	mettre	VERB	O	O	O
à	à	ADP	O	O	O
rouler	rouler	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
pente	pente	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
montagne	montagne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
équipage	équipage	NOUN	O	O	O
cherchaient	chercher	VERB	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
retenir	retenir	VERB	O	O	O
à	à	ADP	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
leur	son	PRON	O	O	O
tombait	tomber	VERB	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
.	.	PUNCT	O	O	O

Garrick	garrick	PROPN	O	O	O
et	et	CCONJ	O	O	O
Kito	kito	PROPN	O	O	O
étaient	être	AUX	O	O	O
attachés	attacher	VERB	O	O	O
à	à	ADP	O	O	O
leur	son	DET	O	O	O
banc	banc	NOUN	O	O	O
de	de	ADP	O	O	O
manoeuvre	manoeuvre	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
ils	il	PRON	O	O	O
n'	ne	ADV	O	O	O
avaient	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
eu	avoir	VERB	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
redresser	redresser	VERB	O	O	O
pour	pour	ADP	O	O	O
prendre	prendre	VERB	O	O	O
une	un	DET	O	O	O
nouvelle	nouveau	ADJ	O	O	O
posture	posture	NOUN	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
étendu	étendre	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
sol	sol	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ils	il	PRON	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
encore	encore	ADV	O	O	O
étalés	étaler	VERB	O	O	O
par	par	ADP	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
était	être	AUX	O	O	O
déjà	déjà	ADV	O	O	O
entraînée	entraîner	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
déclivité	déclivité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Garrick	garrick	PROPN	O	O	O
donna	donner	VERB	O	O	O
assez	assez	ADV	O	O	O
rudement	rudement	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
contre	contre	ADP	O	O	O
la	le	DET	O	O	O
paroi	paroi	NOUN	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
demi	demi	NOUN	O	O	O
étourdi	étourdir	VERB	O	O	O
,	,	PUNCT	O	O	O
garda	garder	VERB	O	O	O
juste	juste	ADV	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
cramponner	cramponner	VERB	O	O	O
aux	à	ADP	O	O	O
courroies	courroie	NOUN	O	O	O
qui	qui	PRON	O	O	O
le	le	PRON	O	O	O
retenaient	retenir	VERB	O	O	O
.	.	PUNCT	O	O	O

Kito	kito	PROPN	O	O	O
eut	avoir	VERB	O	O	O
un	un	DET	O	O	O
instant	instant	NOUN	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
en	en	ADP	O	O	O
bas	bas	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
garçon	garçon	NOUN	O	O	O
énergique	énergique	ADJ	O	O	O
,	,	PUNCT	O	O	O
doué	doué	ADJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
présence	présence	NOUN	O	O	O
d'	de	ADP	O	O	O
esprit	esprit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
réussit	réussir	VERB	O	O	O
à	à	ADP	O	O	O
donner	donner	VERB	O	O	O
les	le	DET	O	O	O
gaz	gaz	NOUN	O	O	O
aux	à	ADP	O	O	O
tubes	tube	NOUN	O	O	O
tangentiels	tangentiel	ADJ	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
réaction	réaction	NOUN	O	O	O
devait	devoir	VERB	O	O	O
s'	se	PRON	O	O	O
opposer	opposer	VERB	O	O	O
aux	à	ADP	O	O	O
mouvements	mouvement	NOUN	O	O	O
de	de	ADP	O	O	O
rotation	rotation	NOUN	O	O	O
que	que	PRON	O	O	O
prenait	prendre	VERB	O	O	O
la	le	DET	O	O	O
nef	nef	NOUN	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
initiative	initiative	NOUN	O	O	O
n'	ne	ADV	O	O	O
arrêta	arrêter	VERB	O	O	O
pas	pas	ADV	O	O	O
la	le	DET	O	O	O
chute	chute	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
elle	lui	PRON	O	O	O
la	le	PRON	O	O	O
ralentit	ralentir	VERB	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
une	un	DET	O	O	O
demi	demi	NOUN	O	O	O
-	-	NOUN	O	O	O
minute	minute	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
énorme	énorme	ADJ	O	O	O
masse	masse	NOUN	O	O	O
du	de	ADP	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
dégringola	dégringoler	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
le	le	DET	O	O	O
long	long	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
montagne	montagne	NOUN	O	O	O
,	,	PUNCT	O	O	O
rebondissant	rebondir	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
saillies	saillie	NOUN	O	O	O
du	de	ADP	O	O	O
roc	roc	NOUN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
cette	ce	DET	O	O	O
mésaventure	mésaventure	NOUN	O	O	O
était	être	AUX	O	O	O
arrivée	arriver	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
paroi	paroi	NOUN	O	O	O
n'	ne	ADV	O	O	O
eût	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
résisté	résister	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
machine	machine	NOUN	O	O	O
eût	avoir	AUX	O	O	O
été	être	AUX	O	O	O
réduite	réduire	VERB	O	O	O
en	en	ADP	O	O	O
miettes	miette	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
grâce	grâce	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
faiblesse	faiblesse	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
pesanteur	pesanteur	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
expédition	expédition	NOUN	O	O	O
devait	devoir	VERB	O	O	O
échapper	échapper	VERB	O	O	O
pour	pour	ADP	O	O	O
cette	ce	DET	O	O	O
fois	fois	NOUN	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
catastrophe	catastrophe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Arrivé	arriver	VERB	O	O	O
au	au	ADP	O	O	O
bas	bas	NOUN	O	O	O
du	de	ADP	O	O	O
versant	versant	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
fit	faire	VERB	O	O	O
encore	encore	ADV	O	O	O
200	200	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
en	en	ADP	O	O	O
roulant	rouler	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
plaine	plaine	NOUN	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
arrêta	arrêter	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
lieu	lieu	NOUN	O	O	O
de	de	ADP	O	O	O
reposer	reposer	VERB	O	O	O
normalement	normalement	ADV	O	O	O
sur	sur	ADP	O	O	O
ses	son	DET	O	O	O
roues	roue	NOUN	O	O	O
à	à	ADP	O	O	O
chenilles	chenille	NOUN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
patins	patin	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
couché	coucher	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
côté	côté	NOUN	O	O	O
gauche	gauche	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
le	le	DET	O	O	O
poste	poste	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
équipage	équipage	NOUN	O	O	O
,	,	PUNCT	O	O	O
Madeleine	madeleine	PROPN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
compagnons	compagnon	NOUN	O	O	O
se	se	PRON	O	O	O
relevaient	relever	VERB	O	O	O
et	et	CCONJ	O	O	O
prenaient	prendre	VERB	O	O	O
pied	pied	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
paroi	paroi	NOUN	O	O	O
latérale	latéral	ADJ	O	O	O
du	de	ADP	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
.	.	PUNCT	O	O	O

Scherrebek	scherrebek	PROPN	O	O	O
et	et	CCONJ	O	O	O
Galston	galston	PROPN	O	O	O
parurent	paraître	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
du	de	ADP	O	O	O
poste	poste	NOUN	O	O	O
de	de	ADP	O	O	O
commandement	commandement	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Personne	personne	NOUN	O	O	O
de	de	ADP	O	O	O
blessé	blessé	NOUN	O	O	O
?	?	PUNCT	O	O	O

demanda	demander	VERB	O	O	O
le	le	DET	O	O	O
capitaine	capitaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
A	à	ADP	O	O	O
l'	le	DET	O	O	O
appel	appel	NOUN	O	O	O
!	!	PUNCT	O	O	O
cria	crier	VERB	O	O	O
Brifaut	brifaut	PROPN	O	O	O
.	.	PUNCT	O	O	O

Uberaba	uberaba	PROPN	O	O	O
avait	avoir	AUX	O	O	O
allumé	allumer	VERB	O	O	O
trois	trois	NUM	O	O	O
ampoules	ampoule	NOUN	O	O	O
électriques	électrique	ADJ	O	O	O
,	,	PUNCT	O	O	O
quelques	quelque	DET	O	O	O
secondes	seconde	NOUN	O	O	O
avant	avant	ADP	O	O	O
la	le	DET	O	O	O
chute	chute	NOUN	O	O	O
.	.	PUNCT	O	O	O

Deux	deux	PRON	O	O	O
brillaient	briller	VERB	O	O	O
encore	encore	ADV	O	O	O
et	et	CCONJ	O	O	O
permettaient	permettre	VERB	O	O	O
aux	à	ADP	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mission	mission	NOUN	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
reconnaître	reconnaître	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
A	à	ADP	O	O	O
l'	le	DET	O	O	O
appel	appel	NOUN	O	O	O
!	!	PUNCT	O	O	O
répéta	répéter	VERB	O	O	O
Brifaut	brifaut	PROPN	O	O	O
...	...	PUNCT	O	O	O

Madeleine	madeleine	PROPN	O	O	O
Brifaut	brifaut	PROPN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Présente	présent	ADJ	O	O	O
!	!	PUNCT	O	O	O

répondit	répondre	VERB	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
femme	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
voix	voix	NOUN	O	O	O
qui	qui	PRON	O	O	O
tremblait	trembler	VERB	O	O	O
pourtant	pourtant	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Bojardo	bojardo	PROPN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Présent	présent	ADJ	O	O	O
!	!	PUNCT	O	O	O

Le	le	DET	O	O	O
Français	français	NOUN	O	O	O
nomma	nommer	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
successivement	successivement	ADV	O	O	O
les	le	DET	O	O	O
membres	membre	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
équipage	équipage	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
poste	poste	NOUN	O	O	O
principal	principal	ADJ	O	O	O
.	.	PUNCT	O	O	O

Tous	tout	ADJ	O	O	O
répondirent	répondre	VERB	O	O	O
.	.	PUNCT	O	O	O

Aucun	aucun	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	VERB	O	O	O
de	de	DET	O	O	O
blessure	blessure	NOUN	O	O	O
ni	ni	CCONJ	O	O	O
même	même	ADV	O	O	O
de	de	DET	O	O	O
contusion	contusion	NOUN	O	O	O
sérieuse	sérieux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Scherrebek	scherrebek	PROPN	O	O	O
et	et	CCONJ	O	O	O
Galston	galston	PROPN	O	O	O
étaient	être	AUX	O	O	O
indemnes	indemne	ADJ	O	O	O
.	.	PUNCT	O	O	O

Kito	kito	PROPN	O	O	O
et	et	CCONJ	O	O	O
Garrick	garrick	PROPN	O	O	O
firent	faire	VERB	O	O	O
leur	son	DET	O	O	O
apparition	apparition	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
étaient	être	AUX	O	O	O
eux	lui	PRON	O	O	O
-	-	PRON	O	O	O
mêmes	même	PRON	O	O	O
sains	sain	ADJ	O	O	O
et	et	CCONJ	O	O	O
saufs	sauf	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
en	en	ADP	O	O	O
bonne	bon	ADJ	O	O	O
santé	santé	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Bojardo	bojardo	PROPN	O	O	O
...	...	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
donc	donc	ADV	O	O	O
que	que	ADV	O	O	O
demi	demi	NOUN	O	O	O
-	-	NOUN	O	O	O
mal	mal	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
Scherrebek	scherrebek	PROPN	O	O	O
demeurait	demeurer	VERB	O	O	O
inquiet	inquiet	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Assurons	assurer	VERB	O	O	O
-	-	PRON	O	O	O
nous	nous	PRON	O	O	O
maintenant	maintenant	ADV	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
Selenit	selenit	PROPN	B-NOV	O	O
n'	ne	ADV	O	O	O
a	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
d'	de	DET	O	O	O
avaries	avarie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
