Première	premier	ADJ	O	O	O
d	d	DET	O	O	O
'	'	DET	O	O	O
autres	autre	ADJ	O	O	O
…	…	PUNCT	O	O	O
des	un	DET	O	O	O
dangers	danger	NOUN	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvons	pouvoir	VERB	O	O	O
prévoir	prévoir	VERB	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
–	–	PUNCT	O	O	O
C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
François	françois	PROPN	O	O	O
en	en	ADP	O	O	O
riant	rire	VERB	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
ce	ce	DET	O	O	O
quelqu	quelqu	DET	O	O	O
'	'	DET	O	O	O
un	un	PRON	O	O	O
qui	qui	PRON	O	O	O
doit	devoir	VERB	O	O	O
venir	venir	VERB	O	O	O
arrivera	arriver	VERB	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
protégera	protéger	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Tu	tu	PRON	O	O	O
vois	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
chéri	chéri	NOUN	O	O	O
,	,	PUNCT	O	O	O
tu	tu	PRON	O	O	O
admets	admettre	VERB	O	O	O
toi	toi	PRON	O	O	O
-	-	PRON	O	O	O
même	même	ADV	O	O	O
la	le	DET	O	O	O
nécessité	nécessité	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
secours	secours	NOUN	O	O	O
…	…	PUNCT	O	O	O
–	–	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
maman	maman	NOUN	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	PUNCT	O	O	O
essaie	essayer	VERB	O	O	O
de	de	ADP	O	O	O
te	te	PRON	O	O	O
tranquilliser	tranquilliser	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
passera	passer	VERB	O	O	O
rien	rien	PRON	O	O	O
.	.	PUNCT	O	O	O

Voyons	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
comment	comment	ADV	O	O	O
veux	vouloir	VERB	O	O	O
-	-	PRON	O	O	O
tu	tu	PRON	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
un	un	DET	O	O	O
fils	fils	NOUN	O	O	O
qui	qui	PRON	O	O	O
a	avoir	AUX	O	O	O
retrouvé	retrouver	VERB	O	O	O
sa	son	DET	O	O	O
mère	mère	NOUN	O	O	O
la	le	PRON	O	O	O
perde	perdre	VERB	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
?	?	PUNCT	O	O	O

Est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
admissible	admissible	ADJ	O	O	O
?	?	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
réelle	réel	ADJ	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	PRON	O	O	O
être	être	AUX	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
sommes	être	VERB	O	O	O
pas	pas	ADV	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
réelle	réel	ADJ	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
sommes	être	VERB	O	O	O
en	en	ADP	O	O	O
plein	plein	ADJ	O	O	O
roman	roman	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
romans	roman	NOUN	O	O	O
,	,	PUNCT	O	O	O
cela	celer	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
arrange	arranger	VERB	O	O	O
toujours	toujours	ADV	O	O	O
.	.	PUNCT	O	O	O

Demande	demande	NOUN	O	O	O
à	à	ADP	O	O	O
Tout	tout	PRON	O	O	O
-	-	PROPN	O	O	O
Va	aller	VERB	O	O	O
-	-	PRON	O	O	O
Bien	bien	ADV	O	O	O
.	.	PUNCT	O	O	O

N	ne	ADV	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
vieux	vieux	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
aurons	avoir	VERB	O	O	O
la	le	DET	O	O	O
victoire	victoire	NOUN	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
serons	être	AUX	O	O	O
réunis	réunir	VERB	O	O	O
et	et	CCONJ	O	O	O
heureux	heureux	ADJ	O	O	O
?	?	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
ton	ton	DET	O	O	O
opinion	opinion	NOUN	O	O	O
,	,	PUNCT	O	O	O
Tout	tout	PROPN	O	O	O
-	-	PROPN	O	O	O
Va	aller	VERB	O	O	O
-	-	PRON	O	O	O
Bien	bien	ADV	O	O	O
?	?	PUNCT	O	O	O

Alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
file	file	VERB	O	O	O
mon	mon	DET	O	O	O
vieux	vieux	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
conduis	conduire	VERB	O	O	O
maman	maman	NOUN	O	O	O
.	.	PUNCT	O	O	O

Moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
rebouche	reboucher	VERB	O	O	O
le	le	DET	O	O	O
trou	trou	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
cas	cas	NOUN	O	O	O
où	où	PRON	O	O	O
on	on	PRON	O	O	O
visiterait	visiter	VERB	O	O	O
ma	mon	DET	O	O	O
cellule	cellule	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
surtout	surtout	ADV	O	O	O
,	,	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
essaie	essayer	VERB	O	O	O
pas	pas	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
entrer	entrer	VERB	O	O	O
quand	quand	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
bouché	boucher	VERB	O	O	O
,	,	PUNCT	O	O	O
hein	hein	ADV	O	O	O
,	,	PUNCT	O	O	O
Tout	tout	PROPN	O	O	O
-	-	PUNCT	O	O	O
Va	aller	VERB	O	O	O
-	-	PRON	O	O	O
Bien	bien	ADV	O	O	O
?	?	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
alors	alors	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
du	de	DET	O	O	O
danger	danger	NOUN	O	O	O
.	.	PUNCT	O	O	O

Va	aller	VERB	O	O	O
,	,	PUNCT	O	O	O
maman	maman	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
fais	faire	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
bruit	bruit	NOUN	O	O	O
en	en	ADP	O	O	O
revenant	revenir	VERB	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
expédition	expédition	NOUN	O	O	O
ne	ne	ADV	O	O	O
trouva	trouver	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
instrument	instrument	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quarante	quarante	NUM	O	O	O
minutes	minute	NOUN	O	O	O
après	après	ADV	O	O	O
elle	lui	PRON	O	O	O
le	le	PRON	O	O	O
rapportait	rapporter	VERB	O	O	O
et	et	CCONJ	O	O	O
parvenait	parvenir	VERB	O	O	O
à	à	ADP	O	O	O
le	le	PRON	O	O	O
glisser	glisser	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
cellule	cellule	NOUN	O	O	O
.	.	PUNCT	O	O	O

longue	long	ADJ	O	O	O
.	.	PUNCT	O	O	O

Véronique	véronique	PROPN	O	O	O
fut	être	VERB	O	O	O
pas	pas	ADV	O	O	O
–	–	PUNCT	O	O	O
Personne	personne	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
encore	encore	ADV	O	O	O
venu	venir	VERB	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
François	françois	PROPN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
cela	celer	PRON	O	O	O
ne	ne	ADV	O	O	O
saurait	savoir	VERB	O	O	O
tarder	tarder	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
préférable	préférable	ADJ	O	O	O
que	que	SCONJ	O	O	O
tu	tu	PRON	O	O	O
ne	ne	ADV	O	O	O
restes	rester	VERB	O	O	O
pas	pas	ADV	O	O	O
ici	ici	ADV	O	O	O
.	.	PUNCT	O	O	O

J	j	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	VERB	O	O	O
du	de	DET	O	O	O
travail	travail	NOUN	O	O	O
pour	pour	ADP	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
nuit	nuit	NOUN	O	O	O
,	,	PUNCT	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	ADV	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
autant	autant	ADV	O	O	O
plus	plus	ADV	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
serai	être	AUX	O	O	O
obligé	obliger	VERB	O	O	O
de	de	ADP	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
arrêter	arrêter	VERB	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
cause	cause	NOUN	O	O	O
des	de	ADP	O	O	O
rondes	ronde	NOUN	O	O	O
probables	probable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
t	t	PRON	O	O	O
'	'	PRON	O	O	O
attends	attendre	VERB	O	O	O
demain	demain	ADV	O	O	O
à	à	ADP	O	O	O
sept	sept	NUM	O	O	O
heures	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O

à	à	ADP	O	O	O
propos	propos	NOUN	O	O	O
de	de	ADP	O	O	O
Stéphane	stéphane	PROPN	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	AUX	O	O	O
réfléchi	réfléchir	VERB	O	O	O
.	.	PUNCT	O	O	O

Certains	certain	DET	O	O	O
bruits	bruit	NOUN	O	O	O
que	que	PRON	O	O	O
j	j	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	AUX	O	O	O
entendus	entendre	VERB	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
confirment	confirmer	VERB	O	O	O
mon	mon	DET	O	O	O
idée	idée	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
enfermé	enfermer	VERB	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
au	au	ADV	O	O	O
-	-	ADV	O	O	O
dessous	dessous	ADV	O	O	O
de	de	ADP	O	O	O
moi	moi	PRON	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
ouverture	ouverture	NOUN	O	O	O
qui	qui	PRON	O	O	O
éclaire	éclaire	VERB	O	O	O
ma	mon	DET	O	O	O
cellule	cellule	NOUN	O	O	O
est	être	AUX	O	O	O
trop	trop	ADV	O	O	O
étroite	étroit	ADJ	O	O	O
pour	pour	ADP	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
puisse	pouvoir	VERB	O	O	O
passer	passer	VERB	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
endroit	endroit	NOUN	O	O	O
où	où	PRON	O	O	O
tu	tu	PRON	O	O	O
es	être	VERB	O	O	O
actuellement	actuellement	ADV	O	O	O
,	,	PUNCT	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
une	un	DET	O	O	O
fenêtre	fenêtre	NOUN	O	O	O
assez	assez	ADV	O	O	O
large	large	ADJ	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
on	on	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
élargir	élargir	VERB	O	O	O
en	en	ADP	O	O	O
ôtant	ôter	VERB	O	O	O
les	le	DET	O	O	O
cailloux	caillou	NOUN	O	O	O
qui	qui	PRON	O	O	O
la	le	PRON	O	O	O
rétrécissent	rétrécir	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Parfait	parfait	ADJ	O	O	O
.	.	PUNCT	O	O	O

Tu	tu	PRON	O	O	O
trouveras	trouver	VERB	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
atelier	atelier	NOUN	O	O	O
de	de	ADP	O	O	O
Maguennoc	maguennoc	PROPN	O	O	O
une	un	DET	O	O	O
échelle	échelle	NOUN	O	O	O
en	en	ADP	O	O	O
bambou	bambou	NOUN	O	O	O
,	,	PUNCT	O	O	O
terminée	terminer	VERB	O	O	O
par	par	ADP	O	O	O
des	un	DET	O	O	O
crochets	crochet	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
tu	tu	PRON	O	O	O
pourras	pouvoir	VERB	O	O	O
apporter	apporter	VERB	O	O	O
facilement	facilement	ADV	O	O	O
demain	demain	ADV	O	O	O
matin	matin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Prends	prendre	VERB	O	O	O
aussi	aussi	ADV	O	O	O
quelques	quelque	DET	O	O	O
provisions	provision	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
couvertures	couverture	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
tu	tu	PRON	O	O	O
laisseras	laisser	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
fourré	fourré	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
entrée	entrée	NOUN	O	O	O
du	de	ADP	O	O	O
souterrain	souterrain	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Pour	pour	ADP	O	O	O
quoi	quoi	PRON	O	O	O
faire	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
chéri	chéri	NOUN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Tu	tu	PRON	O	O	O
le	le	PRON	O	O	O
verras	voir	VERB	O	O	O
.	.	PUNCT	O	O	O

J	j	PRON	O	O	O
'	'	ADV	O	O	O
ai	avoir	VERB	O	O	O
mon	mon	DET	O	O	O
plan	plan	NOUN	O	O	O
.	.	PUNCT	O	O	O

Adieu	adieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
maman	maman	NOUN	O	O	O
,	,	PUNCT	O	O	O
repose	repose	VERB	O	O	O
-	-	PRON	O	O	O
toi	toi	PRON	O	O	O
bien	bien	ADV	O	O	O
et	et	CCONJ	O	O	O
prends	prendre	VERB	O	O	O
des	un	DET	O	O	O
forces	force	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
journée	journée	NOUN	O	O	O
sera	être	AUX	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	ADV	O	O	O
être	être	ADV	O	O	O
dure	dur	ADJ	O	O	O
.	.	PUNCT	O	O	O

Véronique	véronique	PROPN	O	O	O
suivit	suivre	VERB	O	O	O
le	le	DET	O	O	O
conseil	conseil	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
fils	fils	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
,	,	PUNCT	O	O	O
pleine	plein	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
espoir	espoir	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
suivait	suivre	VERB	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
le	le	DET	O	O	O
chemin	chemin	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
cellule	cellule	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
fois	fois	NOUN	O	O	O
-	-	NOUN	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
Tout	tout	PRON	O	O	O
-	-	PROPN	O	O	O
Va	aller	VERB	O	O	O
-	-	PRON	O	O	O
Bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
repris	reprendre	VERB	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
instincts	instinct	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
indépendance	indépendance	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
accompagnait	accompagner	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Tout	tout	ADV	O	O	O
doucement	doucement	ADV	O	O	O
,	,	PUNCT	O	O	O
maman	maman	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
François	françois	PROPN	O	O	O
,	,	PUNCT	O	O	O
si	si	ADV	O	O	O
bas	bas	ADJ	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elle	lui	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
entendit	entendre	VERB	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
surveillé	surveiller	VERB	O	O	O
de	de	ADP	O	O	O
très	très	ADV	O	O	O
près	près	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
crois	croire	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
on	on	PRON	O	O	O
se	se	PRON	O	O	O
promène	promener	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
couloir	couloir	NOUN	O	O	O
.	.	PUNCT	O	O	O

D	d	ADP	O	O	O
'	'	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
travail	travail	NOUN	O	O	O
est	être	AUX	O	O	O
presque	presque	ADV	O	O	O
terminé	terminer	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
pierres	pierre	NOUN	O	O	O
ne	ne	ADV	O	O	O
tiennent	tenir	VERB	O	O	O
plus	plus	ADV	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
aurai	avoir	AUX	O	O	O
fini	finir	VERB	O	O	O
.	.	PUNCT	O	O	O

Tu	tu	PRON	O	O	O
as	avoir	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
échelle	échelle	NOUN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Enlève	enlever	VERB	O	O	O
les	le	DET	O	O	O
cailloux	caillou	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fenêtre	fenêtre	NOUN	O	O	O
…	…	PUNCT	O	O	O
ce	ce	PRON	O	O	O
sera	être	AUX	O	O	O
du	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
gagné	gagner	VERB	O	O	O
…	…	PUNCT	O	O	O
car	car	CCONJ	O	O	O
,	,	PUNCT	O	O	O
vraiment	vraiment	ADV	O	O	O
,	,	PUNCT	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
ai	avoir	VERB	O	O	O
peur	peur	NOUN	O	O	O
pour	pour	ADP	O	O	O
Stéphane	stéphane	PROPN	O	O	O
…	…	PUNCT	O	O	O
Surtout	surtout	ADV	O	O	O
ne	ne	ADV	O	O	O
fais	faire	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
bruit	bruit	NOUN	O	O	O
…	…	PUNCT	O	O	O
Véronique	véronique	PROPN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
éloigna	éloigner	VERB	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
fenêtre	fenêtre	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
était	être	AUX	O	O	O
guère	guère	ADV	O	O	O
élevée	élevé	ADJ	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
mètre	mètre	NOUN	O	O	O
au	au	ADP	O	O	O
-	-	PRON	O	O	O
dessus	dessus	NOUN	O	O	O
du	de	ADP	O	O	O
sol	sol	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
cailloux	caillou	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
elle	lui	PRON	O	O	O
le	le	PRON	O	O	O
supposait	supposer	VERB	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
tenaient	tenir	VERB	O	O	O
que	que	ADV	O	O	O
par	par	ADP	O	O	O
leur	son	DET	O	O	O
poids	poids	NOUN	O	O	O
et	et	CCONJ	O	O	O
par	par	ADP	O	O	O
leur	son	DET	O	O	O
agencement	agencement	NOUN	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
ouverture	ouverture	NOUN	O	O	O
ainsi	ainsi	ADV	O	O	O
pratiquée	pratiquer	VERB	O	O	O
se	se	PRON	O	O	O
trouva	trouver	VERB	O	O	O
fort	fort	ADV	O	O	O
large	large	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
lui	luire	PRON	O	O	O
fut	être	AUX	O	O	O
aisé	aisé	ADJ	O	O	O
de	de	ADP	O	O	O
passer	passer	VERB	O	O	O
en	en	ADP	O	O	O
dehors	dehors	ADV	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
échelle	échelle	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
apportée	apporter	VERB	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
accrocher	accrocher	VERB	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
crampons	crampon	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
au	au	ADP	O	O	O
rebord	rebord	NOUN	O	O	O
inférieur	inférieur	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
dominait	dominer	VERB	O	O	O
la	le	DET	O	O	O
mer	mer	NOUN	O	O	O
de	de	ADP	O	O	O
trente	trente	NUM	O	O	O
à	à	ADP	O	O	O
quarante	quarante	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
mer	mer	NOUN	O	O	O
toute	toute	ADV	O	O	O
blanche	blanc	ADJ	O	O	O
et	et	CCONJ	O	O	O
gardée	garder	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
mille	mille	NUM	O	O	O
écueils	écueil	NOUN	O	O	O
de	de	ADP	O	O	O
Sarek	sarek	PROPN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
put	pouvoir	VERB	O	O	O
voir	voir	VERB	O	O	O
le	le	DET	O	O	O
pied	pied	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
falaise	falaise	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
au	au	ADV	O	O	O
-	-	NOUN	O	O	O
dessous	dessous	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
fenêtre	fenêtre	NOUN	O	O	O
un	un	DET	O	O	O
léger	léger	ADJ	O	O	O
renflement	renflement	NOUN	O	O	O
de	de	ADP	O	O	O
granit	granit	NOUN	O	O	O
qui	qui	PRON	O	O	O
surplombait	surplomber	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
sur	sur	ADP	O	O	O
lequel	lequel	PRON	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
échelle	échelle	NOUN	O	O	O
reposait	reposer	VERB	O	O	O
au	au	ADP	O	O	O
lieu	lieu	NOUN	O	O	O
de	de	ADP	O	O	O
pendre	pendre	VERB	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
fait	fait	NOUN	O	O	O
verticalement	verticalement	ADV	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Cela	celer	PRON	O	O	O
aidera	aider	VERB	O	O	O
François	françois	PROPN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
pensa	penser	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
le	le	DET	O	O	O
