Avant	avant	ADV	O	O	O
de	de	ADP	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
Émissaire	émissaire	NOUN	O	O	O

,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
point	point	ADV	O	O	O
un	un	DET	O	O	O
vilain	vilain	ADJ	O	O	O
jeu	jeu	NOUN	O	O	O
de	de	ADP	O	O	O
mots	mot	NOUN	O	O	O
.	.	PUNCT	O	O	O

Voici	voici	VERB	O	O	O
comment	comment	ADV	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
était	être	AUX	O	O	O
devenu	devenir	VERB	O	O	O
«	«	PUNCT	O	O	O
le	le	DET	O	O	O
bouc	bouc	NOUN	O	O	O
émissaire	émissaire	ADJ	O	O	O
»	»	PUNCT	O	O	O
:	:	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
remontait	remonter	VERB	O	O	O
à	à	ADP	O	O	O
certaine	certain	DET	O	O	O
affaire	affaire	NOUN	O	O	O
politique	politique	ADJ	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
quelque	quelque	ADP	O	O	O
peu	peu	ADV	O	O	O
bouleversé	bouleverser	VERB	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
surveiller	surveiller	VERB	O	O	O
un	un	DET	O	O	O
personnage	personnage	NOUN	O	O	O
«	«	PUNCT	O	O	O
en	en	ADP	O	O	O
place	place	NOUN	O	O	O
»	»	PUNCT	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
agissements	agissement	NOUN	O	O	O
étaient	être	AUX	O	O	O
soupçonnés	soupçonner	VERB	O	O	O
redoutables	redoutable	ADJ	O	O	O
en	en	ADP	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
que	que	SCONJ	O	O	O
contraires	contraire	ADJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
conception	conception	NOUN	O	O	O
normale	normal	ADJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
saine	sain	ADJ	O	O	O
justice	justice	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
avait	avoir	VERB	O	O	O
besoin	besoin	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
agent	agent	NOUN	O	O	O
sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
intelligence	intelligence	NOUN	O	O	O
et	et	CCONJ	O	O	O
l'	le	DET	O	O	O
audace	audace	NOUN	O	O	O
duquel	duquel	PRON	O	O	O
on	on	PRON	O	O	O
pût	pouvoir	VERB	O	O	O
compter	compter	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
que	que	PRON	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
pût	pouvoir	VERB	O	O	O
désavouer	désavouer	VERB	O	O	O
si	si	SCONJ	O	O	O
les	le	DET	O	O	O
les	le	DET	O	O	O
événements	événement	NOUN	O	O	O
prenaient	prendre	VERB	O	O	O
une	un	DET	O	O	O
tournure	tournure	NOUN	O	O	O
responsables	responsable	ADJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
telle	tel	ADJ	O	O	O
initiative	initiative	NOUN	O	O	O
.	.	PUNCT	O	O	O

inquiétante	inquiétant	ADJ	O	O	O
pour	pour	ADP	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
avait	avoir	AUX	O	O	O
commencé	commencer	VERB	O	O	O
jeune	jeune	ADJ	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
bancs	banc	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
correctionnelle	correctionnelle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
l'	le	DET	O	O	O
âme	âme	NOUN	O	O	O
vulgaire	vulgaire	ADJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
coquin	coquin	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
celle	celui	PRON	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
arriviste	arriviste	NOUN	O	O	O
…	…	PUNCT	O	O	O

Après	après	ADP	O	O	O
sa	son	DET	O	O	O
troisième	troisième	ADJ	O	O	O
expérience	expérience	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
qui	qui	PRON	O	O	O
l'	le	PRON	O	O	O
avait	avoir	AUX	O	O	O
conduit	conduire	VERB	O	O	O
comme	comme	ADP	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
précédentes	précédent	ADJ	O	O	O
devant	devant	ADP	O	O	O
les	le	DET	O	O	O
juges	juge	NOUN	O	O	O
il	il	PRON	O	O	O
estima	estimer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
choisi	choisir	VERB	O	O	O
le	le	DET	O	O	O
mauvais	mauvais	ADJ	O	O	O
chemin	chemin	NOUN	O	O	O
pour	pour	ADP	O	O	O
arriver	arriver	VERB	O	O	O
…	…	PUNCT	O	O	O

Las	las	ADJ	O	O	O
d'	de	ADP	O	O	O
être	être	AUX	O	O	O
«	«	PUNCT	O	O	O
arrêté	arrêter	VERB	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
mit	mettre	VERB	O	O	O
du	de	ADP	O	O	O
côté	côté	NOUN	O	O	O
de	de	ADP	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
«	«	PUNCT	O	O	O
arrêtaient	arrêter	VERB	O	O	O
»	»	PUNCT	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
coquin	coquin	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
fit	faire	VERB	O	O	O
croqueur	croqueur	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	ADV	O	O	O
est	est	ADV	O	O	O
-	-	ADV	O	O	O
à	à	ADV	O	O	O
-	-	ADV	O	O	O
dire	dire	ADV	O	O	O
«	«	PUNCT	O	O	O
indicateur	indicateur	NOUN	O	O	O
»	»	PUNCT	O	O	O
…	…	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
se	se	PRON	O	O	O
distingua	distinguer	VERB	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
suite	suite	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
point	point	ADV	O	O	O
l'	le	DET	O	O	O
infâme	infâme	ADJ	O	O	O
«	«	PUNCT	O	O	O
casserole	casserole	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
le	le	DET	O	O	O
stupide	stupide	ADJ	O	O	O
«	«	PUNCT	O	O	O
mouton	mouton	NOUN	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
des	un	DET	O	O	O
idées	idée	NOUN	O	O	O
générales	général	ADJ	O	O	O
;	;	PUNCT	O	O	O

il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
reçu	recevoir	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
instruction	instruction	NOUN	O	O	O
;	;	PUNCT	O	O	O

dans	dans	ADP	O	O	O
plusieurs	plusieurs	DET	O	O	O
affaires	affaire	NOUN	O	O	O
d'	de	ADP	O	O	O
envergure	envergure	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
adressa	adresser	VERB	O	O	O
à	à	ADP	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
l'	le	PRON	O	O	O
employaient	employer	VERB	O	O	O
des	un	DET	O	O	O
rapports	rapport	NOUN	O	O	O
qui	qui	PRON	O	O	O
furent	être	AUX	O	O	O
remarqués	remarquer	VERB	O	O	O
autant	autant	ADV	O	O	O
par	par	ADP	O	O	O
leur	son	DET	O	O	O
logique	logique	NOUN	O	O	O
policière	policier	ADJ	O	O	O
que	que	SCONJ	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
forme	forme	NOUN	O	O	O
littéraire	littéraire	ADJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
savait	savoir	VERB	O	O	O
leur	son	PRON	O	O	O
donner	donner	VERB	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
!	!	PUNCT	O	O	O
il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
du	de	DET	O	O	O
courage	courage	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
la	le	DET	O	O	O
circonstance	circonstance	NOUN	O	O	O
que	que	PRON	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
dite	dire	VERB	O	O	O
plus	plus	ADV	O	O	O
haut	haut	ADJ	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
s'	se	PRON	O	O	O
adressa	adresser	VERB	O	O	O
à	à	ADP	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
en	en	PRON	O	O	O
fut	être	AUX	O	O	O
très	très	ADV	O	O	O
fier	fier	ADJ	O	O	O
,	,	PUNCT	O	O	O
mena	mener	VERB	O	O	O
sa	son	DET	O	O	O
mission	mission	NOUN	O	O	O
à	à	ADP	O	O	O
bien	bien	NOUN	O	O	O
et	et	CCONJ	O	O	O
mérita	mériter	VERB	O	O	O
en	en	ADP	O	O	O
tout	tout	ADV	O	O	O
la	le	DET	O	O	O
confiance	confiance	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
chefs	chef	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
personnage	personnage	NOUN	O	O	O
visé	viser	VERB	O	O	O
était	être	AUX	O	O	O
encore	encore	ADV	O	O	O
plus	plus	ADV	O	O	O
puissant	puissant	ADJ	O	O	O
que	que	SCONJ	O	O	O
coupable	coupable	ADJ	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
des	un	DET	O	O	O
amis	ami	NOUN	O	O	O
qui	qui	PRON	O	O	O
étaient	être	AUX	O	O	O
décidés	décider	VERB	O	O	O
à	à	ADP	O	O	O
tout	tout	PRON	O	O	O
pour	pour	ADP	O	O	O
le	le	PRON	O	O	O
sauver	sauver	VERB	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
qui	qui	PRON	O	O	O
fut	être	AUX	O	O	O
sacrifié	sacrifier	VERB	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
accepta	accepter	VERB	O	O	O
son	son	DET	O	O	O
martyre	martyre	NOUN	O	O	O
,	,	PUNCT	O	O	O
grassement	grassement	ADV	O	O	O
payé	payer	VERB	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
humilité	humilité	NOUN	O	O	O
où	où	PRON	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
trouva	trouver	VERB	O	O	O
son	son	DET	O	O	O
compte	compte	NOUN	O	O	O
…	…	PUNCT	O	O	O

On	on	PRON	O	O	O
se	se	PRON	O	O	O
priva	priver	VERB	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
services	service	NOUN	O	O	O
pendant	pendant	ADP	O	O	O
quelque	quelque	DET	O	O	O
temps	temps	NOUN	O	O	O
;	;	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
chaque	chaque	DET	O	O	O
fois	fois	NOUN	O	O	O
que	que	SCONJ	O	O	O
se	se	PRON	O	O	O
présentaient	présenter	VERB	O	O	O
des	un	DET	O	O	O
opérations	opération	NOUN	O	O	O
délicates	délicat	ADJ	O	O	O
du	de	ADP	O	O	O
genre	genre	NOUN	O	O	O
de	de	ADP	O	O	O
celle	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
lui	luire	PRON	O	O	O
avait	avoir	AUX	O	O	O
valu	valoir	VERB	O	O	O
une	un	DET	O	O	O
si	si	ADV	O	O	O
haute	haut	ADJ	O	O	O
réputation	réputation	NOUN	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
police	police	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
songeait	songer	VERB	O	O	O
à	à	ADP	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
l'	le	PRON	O	O	O
employait	employer	VERB	O	O	O
sous	sou	ADP	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
nom	nom	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
noms	nom	NOUN	O	O	O
finit	finir	VERB	O	O	O
par	par	ADP	O	O	O
lui	luire	PRON	O	O	O
rester	rester	VERB	O	O	O
«	«	PUNCT	O	O	O
entre	entrer	ADP	O	O	O
gens	gens	NOUN	O	O	O
au	au	ADP	O	O	O
courant	courant	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
celui	celui	PRON	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Émissaire	émissaire	NOUN	O	O	O
.	.	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Bessières	bessières	PROPN	O	O	O
avait	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
l'	le	DET	O	O	O
occasion	occasion	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
cours	cours	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
brillante	brillant	ADJ	O	O	O
carrière	carrière	NOUN	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
apprécier	apprécier	VERB	O	O	O
les	le	DET	O	O	O
qualités	qualité	NOUN	O	O	O
de	de	ADP	O	O	O
«	«	PUNCT	O	O	O
l'	le	DET	O	O	O
émissaire	émissaire	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
intelligence	intelligence	NOUN	O	O	O
éveillée	éveiller	VERB	O	O	O
,	,	PUNCT	O	O	O
sa	son	DET	O	O	O
discrétion	discrétion	NOUN	O	O	O
absolue	absolu	ADJ	O	O	O
et	et	CCONJ	O	O	O
surtout	surtout	ADV	O	O	O
cette	ce	DET	O	O	O
facilité	facilité	NOUN	O	O	O
souriante	souriant	ADJ	O	O	O
avec	avec	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
toujours	toujours	ADV	O	O	O
prêt	prêt	ADJ	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
laisser	laisser	VERB	O	O	O
«	«	PUNCT	O	O	O
désavouer	désavouer	VERB	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

En	en	PRON	O	O	O
voilà	voilà	VERB	O	O	O
plus	plus	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
faut	falloir	VERB	O	O	O
pour	pour	ADP	O	O	O
expliquer	expliquer	VERB	O	O	O
la	le	DET	O	O	O
présence	présence	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
bureaux	bureau	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
rue	rue	NOUN	O	O	O
des	de	ADP	O	O	O
Saussaies	saussaie	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
aurait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
autrefois	autrefois	ADV	O	O	O
«	«	PUNCT	O	O	O
la	le	DET	O	O	O
perle	perle	NOUN	O	O	O
»	»	PUNCT	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
rue	rue	NOUN	O	O	O
de	de	ADP	O	O	O
Jérusalem	jérusalem	PROPN	O	O	O
…	…	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
resta	rester	VERB	O	O	O
seul	seul	ADJ	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
tête	tête	NOUN	O	O	O
-	-	NOUN	O	O	O
à	à	PRON	O	O	O
-	-	NOUN	O	O	O
tête	tête	NOUN	O	O	O
avec	avec	ADP	O	O	O
cette	ce	DET	O	O	O
espèce	espèce	NOUN	O	O	O
de	de	ADP	O	O	O
fou	fou	NOUN	O	O	O
dont	dont	PRON	O	O	O
M.	m.	NOUN	O	O	O
Bessières	bessières	PROPN	O	O	O
l'	le	PRON	O	O	O
avait	avoir	AUX	O	O	O
chargé	charger	VERB	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
signe	signe	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
débarrasser	débarrasser	VERB	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
tôt	tôt	ADV	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
ce	ce	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
chef	chef	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Sûreté	sûreté	NOUN	O	O	O
générale	général	ADJ	O	O	O
était	être	AUX	O	O	O
descendu	descendre	VERB	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
couloirs	couloir	NOUN	O	O	O
intérieurs	intérieur	ADJ	O	O	O
qui	qui	PRON	O	O	O
faisaient	faire	AUX	O	O	O
communiquer	communiquer	VERB	O	O	O
ses	son	DET	O	O	O
bureaux	bureau	NOUN	O	O	O
avec	avec	ADP	O	O	O
le	le	DET	O	O	O
ministère	ministère	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Intérieur	intérieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
chez	chez	ADP	O	O	O
le	le	DET	O	O	O
ministre	ministre	NOUN	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
justement	justement	ADV	O	O	O
le	le	DET	O	O	O
garde	garde	NOUN	O	O	O
des	de	ADP	O	O	O
Sceaux	sceau	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
fut	être	AUX	O	O	O
parlé	parler	VERB	O	O	O
là	là	ADV	O	O	O
que	que	ADV	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
affaire	affaire	NOUN	O	O	O
qui	qui	PRON	O	O	O
occupait	occuper	VERB	O	O	O
Paris	paris	PROPN	O	O	O
:	:	PUNCT	O	O	O
celle	celui	PRON	O	O	O
de	de	ADP	O	O	O
Corbillères	corbillères	PROPN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
séance	séance	NOUN	O	O	O
fut	être	AUX	O	O	O
chaude	chaud	ADJ	O	O	O
.	.	PUNCT	O	O	O

Quand	quand	SCONJ	O	O	O
M.	m.	NOUN	O	O	O
Bessières	bessières	PROPN	O	O	O
remonta	remonter	VERB	O	O	O
et	et	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
trouva	trouver	VERB	O	O	O
en	en	ADP	O	O	O
face	face	NOUN	O	O	O
de	de	ADP	O	O	O
M.	m.	NOUN	O	O	O
Lebouc	lebouc	PROPN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
dit	dire	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
vous	vous	PRON	O	O	O
êtes	être	AUX	O	O	O
débarrassé	débarrasser	VERB	O	O	O
du	de	ADP	O	O	O
fou	fou	NOUN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Il	il	PRON	O	O	O
vient	venir	VERB	O	O	O
de	de	ADP	O	O	O
partir	partir	VERB	O	O	O
!	!	PUNCT	O	O	O

répondit	répondre	VERB	O	O	O
l'	le	DET	O	O	O
agent	agent	NOUN	O	O	O
;	;	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
reviendra	revenir	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Comment	comment	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
reviendra	revenir	VERB	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Je	je	PRON	O	O	O
lui	luire	PRON	O	O	O
ai	avoir	AUX	O	O	O
dit	dire	VERB	O	O	O
de	de	ADP	O	O	O
revenir	revenir	VERB	O	O	O
ce	ce	DET	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
six	six	NUM	O	O	O
heures	heure	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Ah	ah	INTJ	O	O	O
çà	çà	PRON	O	O	O
!	!	PUNCT	O	O	O

vous	vous	PRON	O	O	O
plaisantez	plaisanter	VERB	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
savez	savoir	VERB	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O

patron	patron	NOUN	O	O	O

,	,	PUNCT	O	O	O

que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
plaisante	plaiser	VERB	O	O	O

jamais	jamais	ADV	O	O	O

!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

Cet	ce	DET	O	O	O
homme	homme	NOUN	O	O	O

est	est	PUNCT	O	O	O

peut	pouvoir	VERB	O	O	O
-	-	PUNCT	O	O	O

être	être	AUX	O	O	O

un	un	DET	O	O	O
fou	fou	NOUN	O	O	O
,	,	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
je	je	PRON	O	O	O

n'	ne	ADV	O	O	O
en	en	PRON	O	O	O

suis	suis	PUNCT	O	O	O

pas	pas	ADV	O	O	O
sûr	sûr	ADJ	O	O	O

!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O

mon	mon	DET	O	O	O
système	système	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

Dans	dans	ADP	O	O	O

notre	notre	NOUN	O	O	O

métier	métier	NOUN	O	O	O
,	,	PUNCT	O	O	O

patron	patron	NOUN	O	O	O

,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O

faut	falloir	VERB	O	O	O
jamais	jamais	ADV	O	O	O

être	être	AUX	O	O	O
sûr	sûr	ADJ	O	O	O
de	de	ADP	O	O	O
rien	rien	PRON	O	O	O

!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

En	en	PUNCT	O	O	O

tout	tout	PUNCT	O	O	O

cas	cas	NOUN	O	O	O

,	,	PUNCT	O	O	O
il	il	PRON	O	O	O

était	être	AUX	O	O	O

intéressant	intéressant	ADJ	O	O	O

de	de	ADP	O	O	O
l'	le	PRON	O	O	O
entendre	entendre	VERB	O	O	O

…	…	PUNCT	O	O	O

Ce	ce	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
agité	agiter	VERB	O	O	O

n'	ne	ADV	O	O	O
est	être	AUX	O	O	O

ni	ni	CCONJ	O	O	O
plus	plus	ADV	O	O	O
ni	ni	CCONJ	O	O	O
moins	moins	ADV	O	O	O

que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
horloger	horloger	NOUN	O	O	O
de	de	ADP	O	O	O

la	le	DET	O	O	O
rue	rue	NOUN	O	O	O
du	de	ADP	O	O	O

Saint	saint	PROPN	O	O	O
-	-	PROPN	O	O	O
Sacrement	sacrement	PROPN	O	O	O

-	-	PUNCT	O	O	O
en	en	ADV	O	O	O

-	-	PUNCT	O	O	O
l'	le	DET	O	O	O
Île	île	PROPN	O	O	O
,	,	PUNCT	O	O	O

le	le	DET	O	O	O
père	père	NOUN	O	O	O
Norbert	norbert	PROPN	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
fille	fille	NOUN	O	O	O
a	avoir	AUX	O	O	O
été	être	AUX	O	O	O
trouvée	trouver	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
petite	petit	ADJ	O	O	O
maison	maison	NOUN	O	O	O
de	de	ADP	O	O	O
Corbillères	corbillères	PROPN	O	O	O

…	…	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
–	–	PUNCT	O	O	O
Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O
eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
!	!	PUNCT	O	O	O
…	…	PUNCT	O	O	O
eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
!	!	PUNCT	O	O	O
…	…	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
difficile	difficile	ADJ	O	O	O
à	à	ADP	O	O	O
dire	dire	VERB	O	O	O
…	…	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
un	un	DET	O	O	O
bonhomme	bonhomme	NOUN	O	O	O
dont	dont	PRON	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
à	à	ADP	O	O	O
m'	me	PRON	O	O	O
occuper	occuper	VERB	O	O	O
lors	lors	ADV	O	O	O
