phosphorescente	phosphorescent	ADJ	O	O	O
s'	se	PRON	O	O	O
est	être	AUX	O	O	O
formée	former	VERB	O	O	O
une	un	DET	O	O	O
véritable	véritable	ADJ	O	O	O
crête	crête	NOUN	O	O	O
sur	sur	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
reste	reste	VERB	O	O	O
que	que	ADV	O	O	O
dix	dix	NUM	O	O	O
-	-	NUM	O	O	O
sept	sept	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
d'	de	ADP	O	O	O
eau	eau	NOUN	O	O	O
,	,	PUNCT	O	O	O
tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
chaque	chaque	DET	O	O	O
côté	côté	NOUN	O	O	O
la	le	DET	O	O	O
profondeur	profondeur	NOUN	O	O	O
est	être	AUX	O	O	O
de	de	ADP	O	O	O
cent	cent	DET	O	O	O
soixante	soixante	DET	O	O	O
-	-	NUM	O	O	O
dix	dix	NUM	O	O	O
mètres	mètre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
Nautilus	nautilus	PROPN	O	O	O
dut	devoir	VERB	O	O	O
donc	donc	ADV	O	O	O
manoeuvrer	manoeuvrer	VERB	O	O	O
prudemment	prudemment	ADV	O	O	O
à	à	ADP	O	O	O
fin	fin	NOUN	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
pas	pas	ADV	O	O	O
se	se	PRON	O	O	O
heurter	heurter	VERB	O	O	O
contre	contre	ADP	O	O	O
cette	ce	DET	O	O	O
barrière	barrière	NOUN	O	O	O
sous	sou	ADJ	O	O	O
-	-	ADJ	O	O	O
marine	marine	ADJ	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
montrai	montrer	VERB	O	O	O
à	à	ADP	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
carte	carte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Méditerranée	méditerranée	PROPN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
emplacement	emplacement	NOUN	O	O	O
qu'	que	PRON	O	O	O
occupait	occuper	VERB	O	O	O
ce	ce	DET	O	O	O
long	long	ADJ	O	O	O
récif	récif	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
déplaise	déplaire	VERB	O	O	O
à	à	ADP	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
fit	faire	AUX	O	O	O
observer	observer	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O

,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
isthme	isthme	NOUN	O	O	O
véritable	véritable	ADJ	O	O	O
qui	qui	PRON	O	O	O
réunit	réunir	VERB	O	O	O
l'	le	DET	O	O	O
Europe	europe	PROPN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
Afrique	afrique	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
garçon	garçon	NOUN	O	O	O
,	,	PUNCT	O	O	O
répondis	répondre	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
barre	barre	VERB	O	O	O
en	en	ADP	O	O	O
entier	entier	ADJ	O	O	O
le	le	DET	O	O	O
détroit	détroit	NOUN	O	O	O
de	de	ADP	O	O	O
Lybie	lybie	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
sondages	sondage	NOUN	O	O	O
de	de	ADP	O	O	O
Smith	smith	PROPN	O	O	O
ont	avoir	AUX	O	O	O
prouvé	prouver	VERB	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
continents	continent	NOUN	O	O	O
étaient	être	AUX	O	O	O
autrefois	autrefois	ADV	O	O	O
réunis	réunir	VERB	O	O	O
entre	entrer	ADP	O	O	O
le	le	DET	O	O	O
cap	cap	NOUN	O	O	O
Boco	boco	PROPN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
cap	cap	NOUN	O	O	O
Furina	furina	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
le	le	PRON	O	O	O
crois	croire	VERB	O	O	O
volontiers	volontiers	ADV	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
J'	je	PRON	O	O	O
ajouterai	ajouter	VERB	O	O	O
,	,	PUNCT	O	O	O
repris	reprendre	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
barrière	barrière	NOUN	O	O	O
semblable	semblable	ADJ	O	O	O
existe	exister	VERB	O	O	O
entre	entrer	ADP	O	O	O
Gibraltar	gibraltar	PROPN	O	O	O
et	et	CCONJ	O	O	O
Ceuta	ceuta	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
temps	temps	NOUN	O	O	O
géologiques	géologique	ADJ	O	O	O
,	,	PUNCT	O	O	O
fermait	fermer	VERB	O	O	O
complètement	complètement	ADV	O	O	O
la	le	DET	O	O	O
Méditerranée	méditerranée	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
!	!	PUNCT	O	O	O
fit	faire	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
quelque	quelque	DET	O	O	O
poussée	poussée	NOUN	O	O	O
volcanique	volcanique	ADJ	O	O	O
relevait	relever	VERB	O	O	O
un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
ces	ce	DET	O	O	O
deux	deux	NUM	O	O	O
barrières	barrière	NOUN	O	O	O
au	au	ADP	O	O	O
-	-	PRON	O	O	O
dessus	dessus	ADV	O	O	O
des	de	ADP	O	O	O
flots	flot	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
guère	guère	ADV	O	O	O
probable	probable	ADJ	O	O	O
,	,	PUNCT	O	O	O
Conseil	conseil	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
monsieur	monsieur	NOUN	O	O	O
me	me	PRON	O	O	O
permette	permettre	VERB	O	O	O
d'	de	ADP	O	O	O
achever	achever	VERB	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
ce	ce	DET	O	O	O
phénomène	phénomène	NOUN	O	O	O
se	se	PRON	O	O	O
produisait	produire	VERB	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
serait	être	AUX	O	O	O
fâcheux	fâcheux	ADJ	O	O	O
pour	pour	ADP	O	O	O
monsieur	monsieur	NOUN	O	O	O
de	de	ADP	O	O	O
Lesseps	lesseps	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
donne	donne	VERB	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
mal	mal	NOUN	O	O	O
pour	pour	ADP	O	O	O
percer	percer	VERB	O	O	O
son	son	DET	O	O	O
isthme	isthme	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
J'	je	PRON	O	O	O
en	en	PRON	O	O	O
conviens	convenir	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
te	te	PRON	O	O	O
le	le	PRON	O	O	O
répète	répéter	VERB	O	O	O
,	,	PUNCT	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
phénomène	phénomène	NOUN	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
produira	produire	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
violence	violence	NOUN	O	O	O
des	de	ADP	O	O	O
forces	force	NOUN	O	O	O
souterraines	souterrain	ADJ	O	O	O
va	aller	VERB	O	O	O
toujours	toujours	ADV	O	O	O
diminuant	diminuer	VERB	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
volcans	volcan	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	ADV	O	O	O
nombreux	nombreux	ADJ	O	O	O
aux	à	ADP	O	O	O
premiers	premier	ADJ	O	O	O
jours	jour	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
éteignent	éteindre	VERB	O	O	O
peu	peu	ADJ	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
;	;	PUNCT	O	O	O

la	le	DET	O	O	O
chaleur	chaleur	NOUN	O	O	O
interne	interne	ADJ	O	O	O
s'	se	PRON	O	O	O
affaiblit	affaiblir	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
température	température	NOUN	O	O	O
des	de	ADP	O	O	O
couches	couche	NOUN	O	O	O
inférieures	inférieur	ADJ	O	O	O
du	de	ADP	O	O	O
globe	globe	NOUN	O	O	O
baisse	baisse	VERB	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
quantité	quantité	NOUN	O	O	O
appréciable	appréciable	ADJ	O	O	O
par	par	ADP	O	O	O
siècle	siècle	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
au	au	ADP	O	O	O
détriment	détriment	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
globe	globe	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
cette	ce	DET	O	O	O
chaleur	chaleur	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
sa	son	DET	O	O	O
vie	vie	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
soleil	soleil	NOUN	O	O	O
...	...	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Le	le	DET	O	O	O
soleil	soleil	NOUN	O	O	O
est	être	AUX	O	O	O
insuffisant	insuffisant	ADJ	O	O	O
,	,	PUNCT	O	O	O
Conseil	conseil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Peut	pouvoir	VERB	O	O	O
il	il	PRON	O	O	O
rendre	rendre	VERB	O	O	O
la	le	DET	O	O	O
chaleur	chaleur	NOUN	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
cadavre	cadavre	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
sache	savoir	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
sera	être	AUX	O	O	O
un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
ce	ce	DET	O	O	O
cadavre	cadavre	NOUN	O	O	O
refroidi	refroidir	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
deviendra	devenir	VERB	O	O	O
inhabitable	inhabitable	ADJ	O	O	O
et	et	CCONJ	O	O	O
sera	être	AUX	O	O	O
inhabitée	inhabiter	VERB	O	O	O
comme	comme	ADP	O	O	O
la	le	DET	O	O	O
lune	lune	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
depuis	depuis	ADP	O	O	O
longtemps	longtemps	ADV	O	O	O
a	avoir	AUX	O	O	O
perdu	perdre	VERB	O	O	O
sa	son	DET	O	O	O
chaleur	chaleur	NOUN	O	O	O
vitale	vital	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Dans	dans	ADP	O	O	O
combien	combien	ADV	O	O	O
de	de	ADP	O	O	O
siècles	siècle	NOUN	O	O	O
?	?	PUNCT	O	O	O
demanda	demander	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O
.	.	PUNCT	O	O	O

H.	h.	NOUN	O	O	O
Cuisinier	cuisinier	PROPN	O	O	O
BIBLIOTHÈQUE	bibliothèque	NOUN	O	O	O
(	(	PUNCT	O	O	O
R.	r.	PROPN	O	O	O
F.	f.	PROPN	O	O	O
)	)	PUNCT	O	O	O

18	18	NUM	O	O	O
JUIL	juil	PROPN	O	O	O
NATIONALE	national	ADJ	O	O	O

—	—	PUNCT	O	O	O
Dans	dans	ADP	O	O	O
quelques	quelque	DET	O	O	O
centaines	centaine	NOUN	O	O	O
de	de	ADP	O	O	O
mille	mille	NUM	O	O	O
ans	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
garçon	garçon	NOUN	O	O	O
;	;	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	VERB	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
d'	de	ADP	O	O	O
achever	achever	VERB	O	O	O
notre	notre	DET	O	O	O
voyage	voyage	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
toutefois	toutefois	ADV	O	O	O
Ned	ned	PROPN	O	O	O
Land	land	PROPN	O	O	O
ne	ne	ADV	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
mêle	mêler	VERB	O	O	O
pas	pas	ADV	O	O	O
!	!	PUNCT	O	O	O

»	»	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
Conseil	conseil	NOUN	O	O	O
,	,	PUNCT	O	O	O
rassuré	rassurer	VERB	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
remit	remettre	VERB	O	O	O
à	à	ADP	O	O	O
étudier	étudier	VERB	O	O	O
le	le	DET	O	O	O
haut	haut	ADJ	O	O	O
fond	fond	NOUN	O	O	O
que	que	PRON	O	O	O
le	le	DET	O	O	O
Nautilus	nautilu	NOUN	O	O	O
rasait	raser	VERB	O	O	O
de	de	ADP	O	O	O
près	près	ADV	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
modérée	modérer	ADJ	O	O	O
.	.	PUNCT	O	O	O

Là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
un	un	DET	O	O	O
sol	sol	NOUN	O	O	O
rocheux	rocheux	ADJ	O	O	O
et	et	CCONJ	O	O	O
volcanique	volcanique	ADJ	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
épanouissait	épanouir	VERB	O	O	O
toute	tout	ADJ	O	O	O
une	un	DET	O	O	O
flore	flore	NOUN	O	O	O
vivante	vivant	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
éponges	éponge	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
holoturies	holoturie	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
cydippes	cydippe	NOUN	O	O	O
hyalines	hyalin	ADJ	O	O	O
ornées	orner	VERB	O	O	O
de	de	ADP	O	O	O
cyrrhes	cyrrhe	NOUN	O	O	O
rougeâtres	rougeâtre	ADJ	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
émettaient	émettre	VERB	O	O	O
une	un	DET	O	O	O
légère	léger	ADJ	O	O	O
phosphorescence	phosphorescence	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
beroës	beroë	NOUN	O	O	O
,	,	PUNCT	O	O	O
vulgairement	vulgairement	ADV	O	O	O
connus	connaître	VERB	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
nom	nom	NOUN	O	O	O
de	de	ADP	O	O	O
concombres	concombre	NOUN	O	O	O
de	de	ADP	O	O	O
mer	mer	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
baignés	baigner	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
miroitements	miroitement	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
spectre	spectre	NOUN	O	O	O
solaire	solaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
comatules	comatule	NOUN	O	O	O
ambulantes	ambulant	ADJ	O	O	O
,	,	PUNCT	O	O	O
larges	large	ADJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
mètre	mètre	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
pourpre	pourpre	NOUN	O	O	O
rougissait	rougir	VERB	O	O	O
les	le	DET	O	O	O
eaux	eau	NOUN	O	O	O
.	.	PUNCT	O	O	O

des	un	DET	O	O	O
euryales	euryale	NOUN	O	O	O
arborescentes	arborescent	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
grande	grand	ADJ	O	O	O
beauté	beauté	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
pavonacées	pavonacée	NOUN	O	O	O
à	à	ADP	O	O	O
longues	long	ADJ	O	O	O
tiges	tige	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
grand	grand	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
d'	de	ADP	O	O	O
oursins	oursin	NOUN	O	O	O
comestibles	comestible	ADJ	O	O	O
d'	de	ADP	O	O	O
espèces	espèce	NOUN	O	O	O
variées	varier	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
actinies	actinie	NOUN	O	O	O
vertes	vert	ADJ	O	O	O
au	au	ADP	O	O	O
tronc	tronc	NOUN	O	O	O
grisâtre	grisâtre	ADJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
disque	disque	NOUN	O	O	O
brun	brun	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
perdaient	perdre	VERB	O	O	O
dans	dans	ADP	O	O	O
leur	son	DET	O	O	O
chevelure	chevelure	NOUN	O	O	O
olivâtre	olivâtre	ADJ	O	O	O
de	de	ADP	O	O	O
tentacules	tentacule	NOUN	O	O	O
.	.	PUNCT	O	O	O

Conseil	conseil	NOUN	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
occupé	occuper	VERB	O	O	O
plus	plus	ADV	O	O	O
particulièrement	particulièrement	ADV	O	O	O
d'	de	ADP	O	O	O
observer	observer	VERB	O	O	O
les	le	DET	O	O	O
mollusques	mollusque	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
articulés	articulé	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
bien	bien	ADV	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
nomenclature	nomenclature	NOUN	O	O	O
en	en	PRON	O	O	O
soit	être	AUX	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
aride	aride	ADJ	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
veux	vouloir	VERB	O	O	O
pas	pas	ADV	O	O	O
faire	faire	VERB	O	O	O
tort	tort	NOUN	O	O	O
à	à	ADP	O	O	O
ce	ce	DET	O	O	O
brave	brave	ADJ	O	O	O
garçon	garçon	NOUN	O	O	O
en	en	ADP	O	O	O
omettant	omettre	VERB	O	O	O
ses	son	DET	O	O	O
observations	observation	NOUN	O	O	O
personnelles	personnel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
embranchement	embranchement	NOUN	O	O	O
des	de	ADP	O	O	O
mollusques	mollusque	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
cite	citer	VERB	O	O	O
de	de	DET	O	O	O
nombreux	nombreux	ADJ	O	O	O
pétoncles	pétoncle	NOUN	O	O	O
pectiniformes	pectiniforme	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
spondyles	spondyle	NOUN	O	O	O
pieds	pied	NOUN	O	O	O
-	-	NOUN	O	O	O
d'	de	ADP	O	O	O
âne	âne	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
entassaient	entasser	VERB	O	O	O
les	le	DET	O	O	O
uns	un	PRON	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
donaces	donace	NOUN	O	O	O
triangulaires	triangulaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
hyalles	hyalle	NOUN	O	O	O
tridentées	tridentée	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
nageoires	nageoire	NOUN	O	O	O
jaunes	jaune	ADJ	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
coquilles	coquille	NOUN	O	O	O
transparentes	transparent	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
pleurobranches	pleurobranche	NOUN	O	O	O
orangés	orangé	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
oeufs	oeuf	NOUN	O	O	O
pointillés	pointiller	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
semés	semer	VERB	O	O	O
de	de	ADP	O	O	O
points	point	NOUN	O	O	O
verdâtres	verdâtre	ADJ	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
aplysies	aplysie	NOUN	O	O	O

connues	connaître	VERB	O	O	O
aussi	aussi	ADV	O	O	O

sous	sou	ADP	O	O	O
le	le	DET	O	O	O
nom	nom	NOUN	O	O	O

de	de	ADP	O	O	O
lièvres	lièvre	NOUN	O	O	O

de	de	ADP	O	O	O
mer	mer	NOUN	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
dolabelles	dolabelle	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
acères	acère	NOUN	O	O	O
charnus	charnu	ADJ	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
ombrelles	ombrelle	NOUN	O	O	O
spéciales	spécial	ADJ	O	O	O

à	à	PUNCT	O	O	O

la	le	DET	O	O	O
Méditerranée	méditerranée	PROPN	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
oreilles	oreille	NOUN	O	O	O
de	de	ADP	O	O	O
mer	mer	NOUN	O	O	O

dont	dont	PRON	O	O	O
la	le	DET	O	O	O
coquille	coquille	NOUN	O	O	O

produit	produit	NOUN	O	O	O

une	un	DET	O	O	O
nacre	nacre	NOUN	O	O	O

très	très	ADV	O	O	O
-	-	PUNCT	O	O	O

recherchée	rechercher	PUNCT	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
pétoncles	pétoncle	NOUN	O	O	O
flammulés	flammuler	VERB	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
anomies	anomie	NOUN	O	O	O

que	que	ADV	O	O	O

les	le	DET	O	O	O
Languedociens	languedocien	NOUN	O	O	O
,	,	PUNCT	O	O	O

dit	dire	VERB	O	O	O
-	-	PUNCT	O	O	O

on	on	X	O	O	O

,	,	PUNCT	O	O	O
préfèrent	préférer	VERB	O	O	O
aux	à	ADP	O	O	O
huîtres	huître	NOUN	O	O	O

,	,	PUNCT	O	O	O

des	un	DET	O	O	O
clovis	clovi	NOUN	O	O	O

si	si	ADV	O	O	O
chers	cher	ADJ	O	O	O

aux	à	ADP	O	O	O
Marseillais	marseillais	NOUN	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
praires	praire	NOUN	O	O	O
doubles	double	ADJ	O	O	O

,	,	PUNCT	O	O	O
blanches	blanc	ADJ	O	O	O

et	et	CCONJ	O	O	O
grasses	gras	ADJ	O	O	O

,	,	PUNCT	O	O	O
quelques	quelque	DET	O	O	O
-	-	NOUN	O	O	O

uns	un	NOUN	O	O	O

de	de	ADP	O	O	O
ces	ce	DET	O	O	O
clams	clam	NOUN	O	O	O

qui	qui	PRON	O	O	O
abondent	abonder	VERB	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
côtes	côte	NOUN	O	O	O

de	de	ADP	O	O	O
l'	le	DET	O	O	O
Amérique	amérique	PROPN	O	O	O

du	de	ADP	O	O	O
Nord	nord	NOUN	O	O	O

et	et	CCONJ	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
fait	faire	VERB	O	O	O
un	un	DET	O	O	O
débit	débit	NOUN	O	O	O

si	si	ADV	O	O	O
considérable	considérable	ADJ	O	O	O

à	à	ADP	O	O	O
New	new	PROPN	O	O	O

-	-	PUNCT	O	O	O

York	york	PROPN	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
peignes	peigne	NOUN	O	O	O
operculaires	operculaire	ADJ	O	O	O

de	de	ADP	O	O	O
couleurs	couleur	NOUN	O	O	O
variées	varier	ADJ	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
lithodonces	lithodonce	NOUN	O	O	O
enfoncées	enfoncer	VERB	O	O	O

dans	dans	ADP	O	O	O
leurs	leur	DET	O	O	O
trous	trou	NOUN	O	O	O

et	et	CCONJ	O	O	O
dont	dont	PRON	O	O	O
je	je	PRON	O	O	O
goûtais	goûter	VERB	O	O	O
fort	fort	ADV	O	O	O

le	le	DET	O	O	O
goût	goût	NOUN	O	O	O
poivré	poivrer	ADJ	O	O	O

,	,	PUNCT	O	O	O
des	un	DET	O	O	O
véné	véné	NOUN	O	O	O
-	-	NOUN	O	O	O
ricardes	ricarde	NOUN	O	O	O
sillonnées	sillonner	VERB	O	O	O

dont	dont	PRON	O	O	O
la	le	DET	O	O	O
coquille	coquille	NOUN	O	O	O
à	à	ADP	O	O	O
sommet	sommet	NOUN	O	O	O
bombé	bombé	ADJ	O	O	O

présentait	présenter	PUNCT	O	O	O

des	un	DET	O	O	O
côtes	côte	NOUN	O	O	O
